"","FirstDate","inflation_punew","inflation_puxhs","inflation_puxx","inflation_pce","quarter"
"15",1950-10-01,0.019268418865877,0.019268418865877,NA,0.0177635732707824,"1950-Q4"
"16",1951-01-01,0.0374575625349004,0.0374575625349004,NA,0.0314418968151773,"1951-Q1"
"17",1951-04-01,0.0254097155253682,0.0254097155253682,NA,0.0081203453728892,"1951-Q2"
"18",1951-07-01,-0.00359066813072848,-0.00359066813072848,NA,0.00134700312217517,"1951-Q3"
"19",1951-10-01,0.0107335556431086,0.0107335556431086,NA,0.0131497753064419,"1951-Q4"
"20",1952-01-01,0.0106195688274601,0.0106195688274601,NA,0.00419812805857505,"1952-Q1"
"21",1952-04-01,-0.0035273405179683,-0.0035273405179683,NA,-0.000294031169422052,"1952-Q2"
"22",1952-07-01,0.010544913176615,0.010544913176615,NA,0.00652184189817202,"1952-Q3"
"23",1952-10-01,-0.00350263055120211,-0.00350263055120211,NA,0.0016785262105537,"1952-Q4"
"24",1953-01-01,0,0,NA,0.00378457511399967,"1953-Q1"
"25",1953-04-01,0,0,NA,0.00145180048728752,"1953-Q2"
"26",1953-07-01,0.00350263055120207,0.00350263055120207,NA,0.00542555676775598,"1953-Q3"
"27",1953-10-01,0.00349040493976835,0.00349040493976835,NA,0.0043911815152588,"1953-Q4"
"28",1954-01-01,0,0,NA,0.00501541496982627,"1954-Q1"
"29",1954-04-01,-0.00349040493976849,-0.00349040493976849,NA,-0.00135884161799008,"1954-Q2"
"30",1954-07-01,0,0,NA,-0.00329749402735607,"1954-Q3"
"31",1954-10-01,-0.010544913176615,-0.010544913176615,NA,-0.00107762501897295,"1954-Q4"
"32",1955-01-01,0,0,NA,0.00322939747452544,"1955-Q1"
"33",1955-04-01,0,0,NA,0.00100257814184265,"1955-Q2"
"34",1955-07-01,0,0,NA,0.00385769874041013,"1955-Q3"
"35",1955-10-01,0.00352734051796844,0.00352734051796844,NA,0.00270578347935063,"1955-Q4"
"36",1956-01-01,-0.0035273405179683,-0.0035273405179683,NA,0.00411581619900417,"1956-Q1"
"37",1956-04-01,0.00704228262541295,0.00704228262541295,NA,0.00670503976523525,"1956-Q2"
"38",1956-07-01,0.0139375078437817,0.0139375078437817,NA,0.00973022272067715,"1956-Q3"
"39",1956-10-01,0.00689657905906046,0.00689657905906046,NA,0.00583456541605478,"1956-Q4"
"40",1957-01-01,0.00684934184557477,0.00684934184557477,NA,0.00896310468277678,"1957-Q1"
"41",1957-04-01,0.010186845306993,0.010186845306993,0.0104712998672954,0.00636312912953602,"1957-Q2"
"42",1957-07-01,0.00673403218134412,0.00673403218134412,0.00692044284457376,0.00808345942854092,"1957-Q3"
"43",1957-10-01,0.00335008688528181,0.00335008688528181,0.00687287928776205,0.00519586849967868,"1957-Q4"
"44",1958-01-01,0.0132892321186827,0.0132892321186827,0.00341880674878568,0.0122413649434618,"1958-Q1"
"45",1958-04-01,0.00985229644301164,0.00985229644301164,0.0068027473227524,0.00185984776294105,"1958-Q2"
"46",1958-07-01,0,0,0.00338409798424049,0.000729709143792614,"1958-Q3"
"47",1958-10-01,0,0,0.00337268447863916,-0.000397957158531846,"1958-Q4"
"48",1959-01-01,0.00326264563481637,0.00326264563481637,0.00671143458798678,0.00674382721143498,"1959-Q1"
"49",1959-04-01,0,0,0.00333890126551463,0.00407707541810487,"1959-Q2"
"50",1959-07-01,0.00649352931054831,0.00649352931054831,0.00664454271866851,0.00601938483290492,"1959-Q3"
"51",1959-10-01,0.00323102058144654,0.00323102058144654,0.00660068403135209,0.00546449447207875,"1959-Q4"
"52",1960-01-01,0.00322061470004216,0.00322061470004216,0.00328407520119002,0.0012966806796097,"1960-Q1"
"53",1960-04-01,0.00321027563024819,0.00321027563024819,0.00327332534496911,0.00523442986493222,"1960-Q2"
"54",1960-07-01,0.00320000273067085,0.00320000273067085,0,0.00373134761285818,"1960-Q3"
"55",1960-10-01,0.00318979536810008,0.00318979536810008,0.00651468102119367,0.00442095866621794,"1960-Q4"
"56",1961-01-01,0.00634922767865874,0.00634922767865874,0,0.00185226636165926,"1961-Q1"
"57",1961-04-01,0,0,0.00324149392417102,-0.000127632418807471,"1961-Q2"
"58",1961-07-01,0.00315956029036852,0.00315956029036852,0.00323102058144654,0.00363115544705289,"1961-Q3"
"59",1961-10-01,0,0,0.00322061470004216,0.00101690615093405,"1961-Q4"
"60",1962-01-01,0.0031496089028962,0.0031496089028962,0.00321027563024819,0.00431035150112226,"1962-Q1"
"61",1962-04-01,0.0062696130135954,0.0062696130135954,0.00320000273067085,0.00353580365843043,"1962-Q2"
"62",1962-07-01,-0.0031298930089277,-0.0031298930089277,0.00318979536810008,0.0027065319432914,"1962-Q3"
"63",1962-10-01,0.00936044275956389,0.00936044275956389,0.00317965291737981,0.00301261760518763,"1962-Q4"
"64",1963-01-01,0,0,0,0.00287860023556285,"1963-Q1"
"65",1963-04-01,0,0,0.00632913505164753,0.00162337697989077,"1963-Q2"
"66",1963-07-01,0.00927363678532903,0.00927363678532903,0.0031496089028962,0.00479229172960932,"1963-Q3"
"67",1963-10-01,0,0,0.0062696130135954,0.0037183979382993,"1963-Q4"
"68",1964-01-01,0.00613498856751593,0.00613498856751593,0.00623054975063616,0.00469020854856645,"1964-Q1"
"69",1964-04-01,0,0,0,0.00215258854914196,"1964-Q2"
"70",1964-07-01,0.00305343748689025,0.00305343748689025,0.00310077767824796,0.00331207368524501,"1964-Q3"
